#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,3,0,0,0
4,0,0,0,1
5,1,0,0,1
6,2,0,0,1
7,3,0,0,1
8,0,0,0,2
9,1,0,0,2
10,2,0,0,2
11,3,0,0,2
12,0,0,0,3
13,1,0,0,3
14,2,0,0,3
15,3,0,0,3
16,0,0,0,4
17,1,0,0,4
18,2,0,0,4
19,3,0,0,4
20,0,0,0,5
21,1,0,0,5
22,2,0,0,5
23,3,0,0,5
24,0,0,0,6
25,1,0,0,6
26,2,0,0,6
27,3,0,0,6
28,0,0,1,0
29,1,0,1,0
30,2,0,1,0
31,3,0,1,0
32,0,0,1,1
33,1,0,1,1
34,2,0,1,1
35,3,0,1,1
36,0,0,1,2
37,1,0,1,2
38,2,0,1,2
39,3,0,1,2
40,0,0,1,3
41,1,0,1,3
42,2,0,1,3
43,3,0,1,3
44,0,0,1,4
45,1,0,1,4
46,2,0,1,4
47,3,0,1,4
48,0,0,1,5
49,1,0,1,5
50,2,0,1,5
51,3,0,1,5
52,0,0,1,6
53,1,0,1,6
54,2,0,1,6
55,3,0,1,6
56,0,0,2,0
57,1,0,2,0
58,2,0,2,0
59,3,0,2,0
60,0,0,2,1
61,1,0,2,1
62,2,0,2,1
63,3,0,2,1
64,0,0,2,2
65,1,0,2,2
66,2,0,2,2
67,3,0,2,2
68,0,0,2,3
69,1,0,2,3
70,2,0,2,3
71,3,0,2,3
72,0,0,2,4
73,1,0,2,4
74,2,0,2,4
75,3,0,2,4
76,0,0,2,5
77,1,0,2,5
78,2,0,2,5
79,3,0,2,5
80,0,0,2,6
81,1,0,2,6
82,2,0,2,6
83,3,0,2,6
84,0,0,3,0
85,1,0,3,0
86,2,0,3,0
87,3,0,3,0
88,0,0,3,1
89,1,0,3,1
90,2,0,3,1
91,3,0,3,1
92,0,0,3,2
93,1,0,3,2
94,2,0,3,2
95,3,0,3,2
96,0,0,3,3
97,1,0,3,3
98,2,0,3,3
99,3,0,3,3
100,0,0,3,4
101,1,0,3,4
102,2,0,3,4
103,3,0,3,4
104,0,0,3,5
105,1,0,3,5
106,2,0,3,5
107,3,0,3,5
108,0,0,3,6
109,1,0,3,6
110,2,0,3,6
111,3,0,3,6
112,0,0,4,0
113,1,0,4,0
114,2,0,4,0
115,3,0,4,0
116,0,0,4,1
117,1,0,4,1
118,2,0,4,1
119,3,0,4,1
120,0,0,4,2
121,1,0,4,2
122,2,0,4,2
123,3,0,4,2
124,0,0,4,3
125,1,0,4,3
126,2,0,4,3
127,3,0,4,3
128,0,0,4,4
129,1,0,4,4
130,2,0,4,4
131,3,0,4,4
132,0,0,4,5
133,1,0,4,5
134,2,0,4,5
135,3,0,4,5
136,0,0,4,6
137,1,0,4,6
138,2,0,4,6
139,3,0,4,6
140,0,0,5,0
141,1,0,5,0
142,2,0,5,0
143,3,0,5,0
144,0,0,5,1
145,1,0,5,1
146,2,0,5,1
147,3,0,5,1
148,0,0,5,2
149,1,0,5,2
150,2,0,5,2
151,3,0,5,2
152,0,0,5,3
153,1,0,5,3
154,2,0,5,3
155,3,0,5,3
156,0,0,5,4
157,1,0,5,4
158,2,0,5,4
159,3,0,5,4
160,0,0,5,5
161,1,0,5,5
162,2,0,5,5
163,3,0,5,5
164,0,0,5,6
165,1,0,5,6
166,2,0,5,6
167,3,0,5,6
168,0,1,0,0
169,1,1,0,0
170,2,1,0,0
171,3,1,0,0
172,0,1,0,1
173,1,1,0,1
174,2,1,0,1
175,3,1,0,1
176,0,1,0,2
177,1,1,0,2
178,2,1,0,2
179,3,1,0,2
180,0,1,0,3
181,1,1,0,3
182,2,1,0,3
183,3,1,0,3
184,0,1,0,4
185,1,1,0,4
186,2,1,0,4
187,3,1,0,4
188,0,1,0,5
189,1,1,0,5
190,2,1,0,5
191,3,1,0,5
192,0,1,0,6
193,1,1,0,6
194,2,1,0,6
195,3,1,0,6
196,0,1,1,0
197,1,1,1,0
198,2,1,1,0
199,3,1,1,0
200,0,1,1,1
201,1,1,1,1
202,2,1,1,1
203,3,1,1,1
204,0,1,1,2
205,1,1,1,2
206,2,1,1,2
207,3,1,1,2
208,0,1,1,3
209,1,1,1,3
210,2,1,1,3
211,3,1,1,3
212,0,1,1,4
213,1,1,1,4
214,2,1,1,4
215,3,1,1,4
216,0,1,1,5
217,1,1,1,5
218,2,1,1,5
219,3,1,1,5
220,0,1,1,6
221,1,1,1,6
222,2,1,1,6
223,3,1,1,6
224,0,1,2,0
225,1,1,2,0
226,2,1,2,0
227,3,1,2,0
228,0,1,2,1
229,1,1,2,1
230,2,1,2,1
231,3,1,2,1
232,0,1,2,2
233,1,1,2,2
234,2,1,2,2
235,3,1,2,2
236,0,1,2,3
237,1,1,2,3
238,2,1,2,3
239,3,1,2,3
240,0,1,2,4
241,1,1,2,4
242,2,1,2,4
243,3,1,2,4
244,0,1,2,5
245,1,1,2,5
246,2,1,2,5
247,3,1,2,5
248,0,1,2,6
249,1,1,2,6
250,2,1,2,6
251,3,1,2,6
252,0,1,3,0
253,1,1,3,0
254,2,1,3,0
255,3,1,3,0
256,0,1,3,1
257,1,1,3,1
258,2,1,3,1
259,3,1,3,1
260,0,1,3,2
261,1,1,3,2
262,2,1,3,2
263,3,1,3,2
264,0,1,3,3
265,1,1,3,3
266,2,1,3,3
267,3,1,3,3
268,0,1,3,4
269,1,1,3,4
270,2,1,3,4
271,3,1,3,4
272,0,1,3,5
273,1,1,3,5
